Date,All,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,Other
11/11/17,1442,0,18,215,356,3,4,9,837,0
10/11/17,1498,0,9,320,211,0,0,0,958,0
19/11/17,946,0,1,81,510,4,5,2,343,0
18/11/17,898,0,4,103,346,1,0,0,444,0
9/3/04,102,0,24,6,44,1,2,0,25,0
8/3/04,90,0,45,12,16,2,1,2,12,0
7/3/04,35,0,3,8,12,2,0,0,10,0
6/3/04,29,0,0,0,4,0,0,2,23,0
5/3/04,60,0,44,1,8,0,3,0,4,0
4/3/04,125,0,38,0,30,27,0,5,25,0
3/3/04,84,0,61,0,17,3,0,0,3,0
2/3/04,118,0,57,2,48,0,0,2,9,0
1/3/04,160,0,64,45,15,15,0,6,15,0
18/11/07,1036,0,8,145,65,3,6,66,743,0
19/11/07,1348,0,19,116,104,4,24,18,1063,0
10/11/07,1215,0,1,586,337,2,7,4,278,0
11/11/07,1157,0,2,574,398,0,4,1,178,0
12/11/07,909,0,19,475,49,3,3,7,353,0
13/11/07,727,0,25,96,190,5,1,0,410,0
14/11/07,1234,0,10,193,153,18,6,2,852,0
15/11/07,1233,0,16,83,239,10,0,13,872,0
16/11/07,920,0,6,148,208,1,1,5,551,0
17/11/07,1113,0,3,148,83,0,2,1,876,0
18/4/03,136,0,16,50,6,1,6,22,35,0
19/4/03,236,0,28,80,35,14,6,29,44,0
16/4/03,357,0,73,77,13,10,3,4,177,0
17/4/03,178,0,26,35,16,23,5,9,64,0
14/4/03,225,0,7,83,12,1,0,3,119,0
15/4/03,152,0,21,41,28,0,0,2,60,0
12/4/03,109,0,16,24,37,2,0,15,15,0
13/4/03,79,0,0,55,11,0,0,0,13,0
10/4/03,177,0,34,9,7,34,14,55,24,0
11/4/03,71,0,2,12,23,9,0,0,25,0
19/1/07,94,0,24,1,58,0,0,0,11,0
18/1/07,53,0,13,1,36,0,0,0,3,0
11/1/07,1004,0,25,0,60,6,36,856,21,0
10/1/07,695,0,14,4,74,16,4,561,22,0
13/1/07,704,0,345,1,43,1,0,282,32,0
12/1/07,437,0,31,5,71,0,6,318,6,0
15/1/07,360,0,57,0,42,0,0,256,5,0
14/1/07,716,0,176,5,18,1,0,502,14,0
17/1/07,64,0,9,1,45,0,0,0,9,0
16/1/07,301,0,68,1,21,1,0,203,7,0
29/5/08,773,0,50,359,17,17,0,26,304,0
28/5/08,389,0,26,28,12,0,1,0,322,0
23/5/08,525,0,29,215,29,0,11,1,240,0
22/5/08,787,3,79,407,48,6,13,22,209,0
21/5/08,529,4,39,159,86,1,14,3,223,0
20/5/08,897,0,34,596,41,4,8,1,213,0
27/5/08,546,0,37,329,13,2,0,4,161,0
26/5/08,343,0,29,184,39,0,5,4,82,0
25/5/08,455,0,19,347,11,6,0,0,72,0
24/5/08,432,0,45,320,11,2,0,18,36,0
19/2/15,86,0,5,22,3,0,0,2,54,0
18/2/15,79,0,6,16,5,0,0,0,52,0
15/2/15,106,0,5,10,20,0,0,3,68,0
14/2/15,130,0,7,6,9,1,0,1,106,0
17/2/15,155,0,20,23,19,0,0,0,93,0
16/2/15,110,0,5,2,14,0,0,2,87,0
11/2/15,174,0,9,14,31,0,0,0,120,0
10/2/15,198,0,25,0,29,0,0,3,141,0
13/2/15,121,0,25,18,25,0,0,0,53,0
12/2/15,114,0,10,58,11,1,0,1,33,0
23/11/09,1558,0,11,88,1082,0,0,0,377,0
1/7/14,1121,0,9,838,61,0,0,0,213,0
2/7/14,555,0,45,216,144,0,0,0,150,0
20/11/09,2083,0,172,110,1702,2,0,0,97,0
4/7/14,511,0,34,196,57,0,0,0,224,0
5/7/14,696,0,17,273,239,0,0,0,167,0
6/7/14,753,0,20,461,74,0,0,0,198,0
7/7/14,663,0,52,221,278,0,0,0,112,0
8/7/14,630,0,27,388,75,1,1,5,133,0
9/7/14,494,0,60,104,249,0,0,0,81,0
29/11/09,1570,0,72,40,1032,0,0,0,426,0
28/11/09,738,0,45,144,202,0,0,1,346,0
1/10/11,5683,0,0,1728,2137,209,0,0,1609,0
6/8/04,567,0,27,366,65,0,1,0,108,0
7/8/04,477,0,21,233,91,0,0,2,130,0
4/8/04,440,0,17,157,97,0,0,0,169,0
5/8/04,412,0,7,129,105,0,1,0,170,0
2/8/04,425,0,26,259,44,1,0,0,95,0
3/8/04,427,0,30,193,47,1,2,0,154,0
1/8/04,541,0,7,430,36,0,0,1,67,0
8/8/04,670,0,12,442,103,0,0,0,113,0
9/8/04,637,0,28,282,176,0,0,0,151,0
9/12/04,1121,0,0,583,50,0,1,0,487,0
9/10/11,1773,0,9,750,578,77,0,0,359,0
1/12/04,1460,0,56,96,966,5,0,1,336,0
3/12/04,1047,0,25,194,579,0,3,2,244,0
2/12/04,1230,0,12,170,776,7,0,0,265,0
5/12/04,455,0,8,162,73,0,1,1,210,0
4/12/04,502,0,1,165,136,1,0,0,199,0
7/12/04,704,0,4,207,142,0,3,0,348,0
6/12/04,546,0,0,118,189,3,0,0,236,0
16/3/11,305,0,99,0,9,37,18,136,6,0
17/3/11,517,0,164,2,3,59,7,254,28,0
14/3/11,127,0,8,0,7,7,13,63,29,0
15/3/11,194,0,35,0,17,56,7,62,17,0
12/3/11,88,0,24,22,2,4,13,20,3,0
13/3/11,37,0,20,3,2,0,3,1,8,0
10/3/11,40,0,7,0,2,5,1,2,23,0
11/3/11,40,0,2,0,4,10,10,9,5,0
18/3/11,482,0,176,0,0,7,19,252,28,0
19/3/11,490,0,99,2,0,58,3,317,11,0
31/10/16,636,0,10,32,406,0,0,2,186,0
30/10/16,519,0,0,75,362,1,0,1,80,0
26/3/10,171,0,75,26,13,8,0,17,32,0
27/3/10,107,1,50,23,7,2,1,19,4,0
24/3/10,342,2,130,15,18,42,18,101,16,0
25/3/10,529,1,149,1,16,51,41,223,47,0
22/3/10,215,0,91,20,9,29,0,50,16,0
23/3/10,294,0,89,10,2,61,6,113,13,0
20/3/10,107,4,56,8,6,0,0,20,13,0
21/3/10,130,0,36,24,14,29,4,2,21,0
28/3/10,89,0,11,4,7,0,1,0,66,0
29/3/10,191,0,4,0,10,0,2,3,172,0
12/5/17,1005,0,67,135,44,68,0,24,667,0
13/5/17,1309,0,60,278,8,37,1,136,789,0
10/5/17,1822,0,310,542,30,91,8,191,650,0
11/5/17,2250,0,95,675,48,64,3,33,1332,0
16/5/17,1169,0,179,122,198,1,2,11,656,0
17/5/17,927,0,204,159,50,2,3,6,503,0
14/5/17,760,0,32,82,32,52,0,23,539,0
15/5/17,1619,0,148,496,87,159,0,179,550,0
18/5/17,1198,0,118,162,19,4,16,7,872,0
19/5/17,534,0,2,111,3,4,15,0,399,0
7/9/15,549,0,24,264,112,0,0,0,149,0
6/9/15,985,0,2,832,36,0,0,0,115,0
5/9/15,590,0,7,378,100,0,0,1,104,0
4/9/15,638,0,21,381,115,0,2,0,119,0
3/9/15,556,0,3,295,131,0,1,0,126,0
2/9/15,619,0,11,296,159,0,0,0,153,0
1/9/15,592,0,35,304,155,1,1,14,82,0
12/11/16,742,0,1,104,377,0,0,0,260,0
2/4/01,164,0,22,54,28,2,11,9,38,0
10/11/16,704,0,3,178,310,0,0,2,211,0
11/11/16,773,0,20,172,198,1,2,7,373,0
16/11/16,1988,0,6,332,1122,1,1,6,520,0
6/4/01,234,0,56,17,32,16,37,41,35,0
9/9/15,797,0,53,330,208,0,0,0,206,0
8/9/15,786,0,37,567,59,0,0,1,122,0
9/9/02,685,0,40,401,88,0,0,1,155,0
8/9/02,717,0,36,437,155,2,0,1,84,2
7/9/02,857,0,38,615,130,0,0,0,74,0
6/9/02,953,0,11,604,197,2,10,0,129,0
5/9/02,752,0,40,362,216,12,0,3,119,0
4/9/02,765,0,37,373,184,3,0,1,167,0
3/9/02,926,0,40,373,404,10,0,0,99,0
2/9/02,1461,0,44,1011,234,44,1,4,123,0
1/9/02,1383,0,36,851,295,40,3,1,157,0
29/1/08,368,0,12,1,79,0,9,0,267,0
28/1/08,252,0,4,12,40,0,11,0,185,0
27/1/08,244,0,2,1,12,0,0,0,229,0
26/1/08,200,0,2,3,10,0,0,0,185,0
25/1/08,143,0,3,1,24,0,1,1,113,0
24/1/08,212,0,4,16,25,0,0,0,167,0
23/1/08,191,0,4,26,14,1,0,0,146,0
22/1/08,147,1,1,6,18,0,0,0,121,0
21/1/08,332,0,1,5,12,0,0,0,314,0
20/1/08,176,0,0,3,11,0,0,0,162,0
31/5/12,707,0,34,201,0,49,0,29,394,0
30/5/12,612,0,68,133,14,11,8,11,367,0
2/7/09,190,0,16,68,59,0,0,0,47,0
3/7/09,354,0,12,258,47,0,0,0,37,0
1/7/09,569,0,13,419,45,0,0,1,91,0
6/7/09,372,0,7,264,43,0,0,3,55,0
7/7/09,527,0,7,401,53,0,4,10,52,0
4/7/09,271,0,9,136,82,0,0,1,43,0
5/7/09,504,0,0,382,48,0,2,0,72,0
8/7/09,581,0,10,431,72,1,0,9,58,0
9/7/09,349,0,37,175,102,1,3,7,24,0
26/6/09,203,0,1,163,25,0,0,4,10,0
25/6/09,200,0,15,61,73,0,0,1,50,0
3/6/14,533,0,0,289,74,1,0,0,169,0
24/6/09,463,0,11,372,35,0,0,0,45,0
15/8/12,1077,0,59,392,338,0,0,1,287,0
23/6/09,208,0,19,94,71,1,0,2,21,0
1/6/14,419,0,5,182,21,0,0,0,211,0
22/6/09,122,0,9,34,24,1,0,4,50,0
21/6/09,244,0,2,143,56,0,0,0,43,0
7/6/14,825,0,16,255,10,0,0,0,544,0
20/6/09,324,0,4,175,77,0,0,0,68,0
11/8/12,1319,0,21,489,509,11,0,0,289,0
5/6/14,977,0,15,311,89,0,0,0,562,0
4/6/14,920,0,1,447,30,1,0,2,439,0
31/8/06,969,0,22,418,156,6,12,7,348,0
30/8/06,1613,0,29,1077,111,2,29,13,352,0
30/5/02,216,0,10,107,38,16,3,0,42,0
31/5/02,524,0,9,355,32,0,3,0,125,0
9/4/10,133,0,11,0,36,2,1,0,83,0
8/4/10,468,0,15,21,24,24,1,21,362,0
1/4/10,524,0,38,6,7,118,31,123,201,0
3/4/10,152,0,26,1,6,13,0,51,55,0
2/4/10,175,0,19,5,21,3,2,17,108,0
5/4/10,411,0,132,2,2,5,14,138,118,0
4/4/10,107,0,20,2,11,6,7,27,34,0
7/4/10,231,0,0,5,21,0,2,1,202,0
6/4/10,185,0,5,1,16,16,17,11,119,0
30/3/13,86,0,19,0,25,28,1,0,13,0
31/3/13,53,0,4,0,8,0,3,0,38,0
30/3/06,266,0,3,2,19,40,16,26,160,0
31/3/06,48,0,26,0,12,0,0,0,10,0
17/1/12,355,0,9,157,23,0,0,0,166,0
30/8/03,381,0,59,32,132,0,0,0,158,0
31/8/03,328,0,27,166,51,0,0,0,84,0
16/1/12,315,0,3,151,28,0,1,0,132,0
20/1/09,94,0,8,0,35,1,1,1,48,0
14/1/12,724,0,10,344,283,1,0,1,85,0
26/1/09,70,0,4,9,1,1,7,1,47,0
27/1/09,44,0,11,1,19,1,5,1,6,0
13/6/17,636,0,35,218,152,4,5,10,212,0
12/6/17,1327,0,21,650,74,4,0,0,578,0
11/6/17,1038,1,37,579,18,2,0,4,397,0
10/6/17,938,0,9,125,19,2,0,2,781,0
17/6/17,499,0,6,110,80,2,0,0,301,0
16/6/17,810,0,2,549,15,2,0,4,238,0
15/6/17,670,0,42,261,81,0,0,3,283,0
14/6/17,1248,0,65,795,50,9,1,9,319,0
19/6/17,937,0,42,461,143,11,0,0,280,0
18/6/17,578,0,26,243,83,2,0,10,214,0
16/1/17,32,0,8,0,13,1,1,0,9,0
17/1/17,109,0,51,1,40,8,0,0,9,0
14/1/17,15,0,11,0,2,0,0,0,2,0
15/1/17,10,0,2,0,5,0,0,0,3,0
12/1/17,71,0,38,0,14,2,5,11,1,0
13/1/17,79,0,36,0,35,2,0,0,6,0
10/1/17,88,0,9,0,66,0,1,6,6,0
11/1/17,64,0,17,0,31,7,0,3,6,0
18/1/17,73,0,15,1,49,4,0,3,1,0
19/1/17,106,0,25,2,65,0,0,10,4,0
10/2/14,344,0,71,0,6,56,0,187,24,0
11/2/14,349,0,137,1,17,62,0,132,0,0
21/12/02,1300,0,65,118,272,149,1,179,516,0
19/2/14,75,0,17,0,1,0,0,32,25,0
30/4/03,865,1,65,179,32,0,6,9,573,0
19/8/11,1678,0,2,1145,208,1,0,1,321,0
18/8/11,1475,0,5,721,293,0,0,0,456,0
17/8/11,1838,0,3,1230,128,0,0,0,477,0
16/8/11,2290,0,39,1277,360,1,0,1,612,0
15/8/11,1337,0,6,849,209,2,0,0,271,0
14/8/11,1323,0,20,884,181,0,0,3,235,0
13/8/11,1273,0,13,644,390,0,0,0,226,0
12/8/11,1412,0,15,762,345,0,0,3,287,0
11/8/11,1231,0,4,612,418,1,0,0,196,0
10/8/11,2140,0,16,1605,236,0,0,0,283,0
31/1/07,182,0,23,3,60,0,0,4,92,0
30/1/07,233,0,24,2,35,1,6,27,138,0
19/9/12,3061,0,7,1245,583,6,0,0,1220,0
18/9/12,2385,1,16,1034,362,7,0,2,963,0
17/9/12,2455,0,9,1338,265,1,0,0,842,0
16/9/12,2051,0,51,769,375,5,0,0,851,0
15/9/12,2260,0,51,1221,360,2,1,0,625,0
14/9/12,1683,1,16,730,489,0,0,0,447,0
13/9/12,1912,0,19,1000,185,1,6,0,701,0
12/9/12,1780,0,72,577,647,0,0,2,482,0
11/9/12,1680,0,46,765,210,7,0,13,639,0
10/9/12,1551,0,59,726,323,2,1,2,438,0
28/8/04,494,0,39,247,103,0,1,5,99,0
29/8/04,547,0,10,338,76,0,1,0,122,0
20/8/04,853,0,37,605,64,2,0,0,145,0
21/8/04,702,0,63,373,137,1,0,5,123,0
22/8/04,854,0,43,431,133,0,0,0,247,0
23/8/04,650,0,60,195,195,2,0,0,198,0
24/8/04,992,0,82,527,160,12,7,15,189,0
25/8/04,592,0,91,156,132,7,0,5,201,0
26/8/04,536,0,41,351,25,3,0,5,111,0
27/8/04,686,0,43,425,96,1,0,0,121,0
23/12/04,309,0,7,16,30,1,4,2,249,0
22/12/04,408,0,17,36,68,0,0,0,287,0
21/12/04,1068,0,20,87,103,0,2,6,850,0
20/12/04,1254,0,12,175,295,0,1,0,771,0
27/12/04,110,0,0,1,16,0,0,8,85,0
26/12/04,304,0,2,0,8,0,0,9,285,0
25/12/04,292,0,0,0,2,0,0,12,278,0
24/12/04,171,0,0,6,14,0,0,7,144,0
29/12/04,279,0,6,16,90,0,0,0,167,0
28/12/04,175,1,3,12,35,0,0,0,124,0
30/3/11,629,0,212,204,0,13,9,123,68,0
31/3/11,640,0,302,33,2,102,9,148,44,0
1/7/11,343,0,61,95,151,2,1,10,23,0
3/7/11,418,0,19,241,112,0,0,0,46,0
2/7/11,244,0,45,144,27,0,0,3,25,0
5/7/11,576,0,12,406,83,0,0,0,75,0
4/7/11,446,0,10,342,71,1,0,0,22,0
7/7/11,827,0,20,620,124,0,0,0,63,0
6/7/11,551,0,14,284,210,0,0,2,41,0
9/7/11,905,0,5,726,79,0,0,0,95,0
8/7/11,522,0,33,261,196,0,0,0,32,0
8/3/10,78,0,2,3,3,0,0,0,70,0
9/3/10,67,0,4,2,4,0,0,0,57,0
1/3/10,119,0,0,0,0,0,10,0,109,0
2/3/10,94,0,6,0,0,0,4,29,55,0
3/3/10,160,0,19,0,0,12,2,56,71,0
4/3/10,74,0,3,0,1,3,4,4,59,0
5/3/10,36,0,1,2,5,3,0,0,25,0
6/3/10,29,0,4,0,0,0,0,1,24,0
7/3/10,55,0,1,5,4,0,0,0,45,0
30/5/17,804,0,62,168,281,4,0,0,289,0
31/5/17,1346,0,63,574,84,17,2,2,604,0
30/11/16,580,0,12,91,120,3,0,0,354,0
28/8/15,308,0,10,204,72,1,0,0,21,0
29/8/15,191,0,11,89,80,1,0,2,8,0
22/8/15,596,0,56,234,71,3,0,0,232,0
23/8/15,604,0,10,321,14,0,0,1,258,0
20/8/15,785,0,67,286,180,0,0,4,248,0
21/8/15,613,0,19,292,39,1,0,0,262,0
26/8/15,342,0,6,114,123,0,0,0,99,0
27/8/15,311,0,1,96,147,0,0,0,67,0
24/8/15,408,0,0,87,39,0,1,0,281,0
25/8/15,480,0,6,123,124,2,4,0,221,0
30/8/05,373,0,25,159,152,2,0,0,35,0
31/8/05,412,0,40,112,208,2,0,1,49,0
19/12/07,250,0,3,19,212,0,0,0,16,0
18/12/07,325,0,3,21,255,1,0,0,45,0
15/12/07,279,0,0,9,237,0,0,0,33,0
14/12/07,360,0,14,71,166,6,0,0,103,0
17/12/07,225,0,6,25,155,2,4,5,28,0
16/12/07,171,0,0,27,134,2,0,0,8,0
11/12/07,411,0,4,61,276,33,0,0,37,0
10/12/07,218,0,0,12,128,23,0,0,55,0
13/12/07,413,0,2,30,191,147,0,0,43,0
12/12/07,441,0,2,134,177,72,0,7,49,0
13/5/12,1012,0,14,322,22,0,0,0,654,0
12/5/12,967,0,32,324,29,0,0,2,580,0
11/5/12,735,0,71,328,35,9,0,3,289,0
10/5/12,655,0,144,107,27,49,11,58,259,0
17/5/12,1646,0,116,657,59,15,3,52,744,0
16/5/12,923,0,60,245,84,43,2,2,487,0
15/5/12,1828,0,56,996,29,38,10,6,693,0
14/5/12,845,0,94,276,48,9,2,8,408,0
19/5/12,1052,0,50,456,29,0,0,5,512,0
18/5/12,1146,0,63,386,18,9,0,5,665,0
24/7/09,260,0,19,134,89,0,0,1,17,0
25/7/09,241,0,36,53,79,0,0,2,71,0
26/7/09,364,0,1,234,33,0,0,0,96,0
27/7/09,292,0,41,52,123,1,0,0,75,0
20/7/09,359,0,49,79,141,2,0,1,87,0
21/7/09,312,0,58,151,60,0,9,4,30,0
22/7/09,242,0,10,122,81,2,0,0,27,0
23/7/09,224,0,19,77,94,0,0,0,34,0
28/7/09,556,0,42,265,118,3,0,1,127,0
29/7/09,470,0,46,148,170,1,0,0,105,0
15/11/11,2504,0,38,85,2199,92,0,6,84,0
14/11/11,1715,0,31,162,1109,303,0,2,108,0
17/11/11,1336,0,4,16,1049,99,0,2,166,0
16/11/11,1554,0,60,103,1243,23,6,0,119,0
11/11/11,1851,0,10,490,996,305,0,1,49,0
10/11/11,1627,0,25,303,891,248,0,4,156,0
13/11/11,1786,0,3,194,1286,240,0,1,62,0
12/11/11,2322,0,31,432,1367,412,0,9,71,0
19/11/11,1064,0,37,11,859,9,0,0,148,0
18/11/11,503,0,6,49,311,26,0,3,108,0
28/7/07,467,0,35,203,90,0,0,1,138,0
29/7/07,295,0,6,76,81,0,1,0,131,0
22/7/07,527,0,16,118,176,0,2,0,215,0
23/7/07,569,0,20,200,101,1,0,2,245,0
20/7/07,767,0,40,271,216,0,1,0,239,0
21/7/07,732,0,14,324,72,1,0,0,321,0
26/7/07,435,0,37,115,48,2,0,0,233,0
27/7/07,347,0,32,94,96,2,0,1,122,0
24/7/07,408,0,12,86,96,1,5,1,207,0
25/7/07,471,0,14,158,29,1,6,5,258,0
19/4/13,783,0,91,65,46,64,11,68,438,0
18/4/13,827,0,150,135,63,58,13,43,365,0
15/8/06,997,0,109,172,332,2,0,3,379,0
14/8/06,865,3,70,342,106,1,0,0,343,0
13/8/06,866,0,57,245,115,0,0,7,442,0
12/8/06,851,0,36,415,80,0,3,4,313,0
11/8/06,763,0,85,298,167,1,0,0,212,0
10/8/06,1431,0,56,889,165,3,0,1,317,0
11/4/13,558,0,167,14,1,77,20,69,210,0
10/4/13,542,0,109,7,4,104,0,104,214,0
13/4/13,301,0,72,12,95,0,0,4,118,0
12/4/13,604,0,135,18,24,51,23,58,295,0
15/4/13,551,1,33,40,82,2,7,2,384,0
14/4/13,390,0,19,13,83,0,0,15,260,0
30/7/08,511,0,8,297,64,3,0,1,138,0
16/4/13,729,0,65,34,7,84,17,114,408,0
19/3/09,263,0,69,3,20,9,6,13,143,0
18/3/09,235,0,25,28,11,1,14,5,151,0
15/3/09,39,0,6,8,20,0,0,0,5,0
14/3/09,40,0,3,1,21,0,0,0,15,0
17/3/09,141,0,33,33,44,3,6,0,22,0
16/3/09,188,0,39,32,79,1,0,0,37,0
11/3/09,53,0,17,0,21,1,9,0,5,0
10/3/09,81,0,12,10,19,1,5,2,32,0
13/3/09,82,0,3,9,21,4,10,0,35,0
12/3/09,34,0,2,5,2,2,1,0,22,0
14/5/02,267,0,10,103,87,15,0,0,52,0
15/5/02,859,0,32,449,32,1,0,7,338,0
16/5/02,280,0,38,51,84,1,0,3,103,0
17/5/02,530,0,2,374,5,17,0,0,132,0
10/5/02,407,0,1,322,1,3,4,0,76,0
11/5/02,399,0,27,140,36,9,3,5,179,0
12/5/02,319,0,0,207,14,0,1,1,96,0
13/5/02,533,0,16,224,53,2,5,5,228,0
18/5/02,343,0,11,142,29,0,1,0,160,0
19/5/02,328,0,0,209,8,0,0,0,111,0
5/2/12,274,0,1,82,21,63,0,0,107,0
4/2/12,593,1,2,308,6,46,1,4,225,0
7/2/12,234,0,8,44,40,36,0,0,106,0
6/2/12,337,0,4,146,37,17,0,0,133,0
1/2/12,153,0,0,53,8,25,0,0,67,0
3/2/12,307,0,0,141,14,45,0,0,107,0
2/2/12,310,0,0,133,6,23,0,5,143,0
9/2/12,359,0,10,181,35,17,0,4,112,0
8/2/12,247,0,22,102,32,20,0,0,71,0
23/4/10,268,0,85,10,46,0,0,0,127,0
22/4/10,589,0,45,14,15,167,1,62,285,0
21/4/10,595,0,83,6,6,80,6,65,349,0
20/4/10,573,0,41,35,21,67,0,30,379,0
27/4/10,264,0,1,0,13,2,0,0,248,0
26/4/10,234,0,26,0,18,0,3,11,176,0
25/4/10,154,0,3,0,4,0,0,0,147,0
24/4/10,244,0,10,8,7,2,0,0,217,0
29/4/10,694,0,45,47,28,1,0,6,567,0
28/4/10,311,0,63,2,10,0,2,5,229,0
10/3/13,24,0,10,4,0,0,0,1,9,0
11/3/13,65,0,41,0,19,1,0,0,4,0
12/3/13,98,0,67,6,12,2,0,6,5,0
13/3/13,142,0,52,2,21,1,0,1,65,0
14/3/13,141,4,59,5,17,8,0,0,48,0
15/3/13,142,0,38,4,45,20,2,4,29,0
16/3/13,87,1,21,3,29,0,0,0,33,0
17/3/13,81,0,14,6,32,0,1,0,28,0
18/3/13,342,2,35,11,52,24,0,1,217,0
19/3/13,386,3,78,55,4,68,6,6,166,0
30/1/17,122,0,35,6,56,2,0,0,23,0
31/1/17,86,0,24,2,44,0,0,0,16,0
9/11/05,772,0,9,36,389,2,0,5,331,0
8/11/05,570,0,4,128,197,1,0,1,239,0
5/11/05,889,0,2,106,552,6,0,5,218,0
4/11/05,758,0,2,106,428,2,0,1,219,0
7/11/05,891,0,0,69,425,0,0,0,397,0
6/11/05,687,0,2,168,163,3,0,1,350,0
1/11/05,1059,0,3,273,427,0,3,1,352,0
3/11/05,870,0,5,68,385,0,0,0,412,0
2/11/05,902,0,9,74,413,1,3,0,402,0
12/12/13,187,0,26,18,65,0,0,7,71,0
13/12/13,199,0,11,27,95,0,0,0,66,0
10/12/13,372,0,6,20,262,1,0,3,80,0
11/12/13,354,0,1,13,274,0,0,8,58,0
16/12/13,208,1,1,34,80,0,6,7,79,0
17/12/13,370,0,7,5,179,0,1,3,175,0
14/12/13,334,0,2,111,56,0,2,4,159,0
15/12/13,297,0,10,27,88,0,0,1,171,0
18/12/13,346,0,15,37,184,3,0,1,106,0
19/12/13,307,0,26,44,141,0,0,0,96,0
16/8/10,1144,0,9,664,222,0,0,0,249,0
17/8/10,759,0,42,212,349,0,0,0,156,0
14/8/10,969,0,0,608,123,1,0,0,237,0
15/8/10,765,0,25,294,354,0,0,0,92,0
12/8/10,816,0,1,597,56,2,0,0,160,0
13/8/10,634,0,7,305,196,0,0,0,126,0
10/8/10,340,0,0,171,6,0,0,0,163,0
11/8/10,479,0,1,351,45,0,0,0,82,0
18/8/10,567,0,27,326,148,0,0,0,66,0
19/8/10,395,0,8,112,198,0,0,0,77,0
2/3/05,430,0,84,51,121,14,3,2,155,0
3/3/05,270,0,48,18,93,16,1,6,88,0
1/3/05,351,0,95,30,116,25,0,1,84,0
6/3/05,81,0,20,14,18,0,0,0,29,0
7/3/05,149,0,49,2,50,5,0,3,40,0
4/3/05,272,0,78,37,65,6,0,13,73,0
5/3/05,198,0,45,15,69,0,0,0,69,0
8/3/05,158,0,83,3,15,21,0,16,20,0
9/3/05,185,0,65,12,21,38,0,33,16,0
30/3/08,75,0,12,14,7,0,0,0,42,0
31/3/08,167,0,67,15,35,3,2,12,33,0
8/5/14,1091,0,98,326,30,52,6,56,523,0
9/5/14,706,0,16,452,8,0,3,6,221,0
2/5/14,391,0,10,59,9,0,0,0,313,0
3/5/14,234,0,1,41,10,0,0,4,178,0
1/5/14,539,0,65,135,18,10,0,3,308,0
6/5/14,280,0,25,176,21,2,3,5,48,0
7/5/14,1014,0,88,649,17,25,13,50,172,0
4/5/14,115,0,6,47,22,0,0,0,40,0
5/5/14,221,0,17,145,18,9,2,0,30,0
23/12/01,1450,0,49,158,848,70,0,2,323,0
15/5/10,157,0,44,63,18,13,1,8,10,0
14/5/10,305,0,91,93,33,40,7,21,20,0
17/5/10,183,0,12,1,1,34,1,12,122,0
16/5/10,73,0,13,13,18,5,1,4,19,0
11/5/10,599,0,124,23,10,6,0,2,434,0
10/5/10,763,0,83,40,14,64,2,40,520,0
13/5/10,557,0,84,84,95,70,1,7,216,0
12/5/10,989,0,71,114,39,11,1,10,743,0
6/10/01,1113,0,84,56,749,0,0,0,224,0
7/1/14,568,0,29,135,298,3,0,0,103,0
4/1/14,809,0,59,11,701,11,0,0,27,0
5/10/01,964,0,6,565,119,2,0,0,272,0
2/1/14,543,0,0,14,497,0,0,0,32,0
3/10/01,892,0,2,468,50,1,0,0,371,0
1/10/01,1665,0,19,491,216,0,0,0,939,0
8/1/14,309,0,2,184,29,6,0,2,86,0
9/1/14,225,0,11,44,52,12,0,1,105,0
2/8/06,433,0,8,214,106,0,0,0,105,0
3/8/06,876,0,23,582,62,1,0,0,208,0
8/8/06,1133,0,48,600,282,3,1,2,197,0
9/8/06,1162,0,78,602,276,2,4,2,198,0
29/7/11,1053,0,72,827,57,0,1,6,90,0
28/7/11,1274,0,37,781,296,1,0,6,153,0
23/7/11,677,0,20,383,124,1,1,3,145,0
22/7/11,703,0,46,384,186,0,0,3,84,0
21/7/11,698,0,17,434,149,0,0,0,98,0
20/7/11,655,0,14,343,222,0,0,9,67,0
27/7/11,863,0,54,595,139,3,1,7,64,0
26/7/11,483,0,27,230,130,0,0,0,96,0
25/7/11,955,0,5,673,114,0,0,0,163,0
24/7/11,856,0,24,347,378,2,0,0,99,6
18/10/02,2121,0,225,952,551,1,2,7,383,0
19/10/02,2763,0,583,921,961,0,0,3,295,0
16/10/02,2778,0,172,1528,523,0,0,0,555,0
17/10/02,2936,0,165,1427,828,0,3,4,509,0
14/10/02,1760,0,90,738,452,0,0,0,480,0
15/10/02,2730,0,121,1293,527,1,0,0,788,0
12/10/02,2660,0,8,1256,462,0,1,0,933,0
13/10/02,1735,0,11,831,167,0,0,1,725,0
10/10/02,2282,0,23,955,616,50,0,1,637,0
11/10/02,2222,0,20,1024,264,18,4,7,885,0
8/8/15,502,0,19,207,181,2,0,0,93,0
9/8/15,649,0,19,347,169,0,0,0,114,0
4/8/15,482,0,18,259,114,0,0,0,91,0
5/8/15,711,0,12,544,76,0,0,0,79,0
6/8/15,386,0,18,208,123,0,0,0,37,0
7/8/15,585,0,9,384,122,0,0,1,69,0
1/8/15,287,0,17,175,58,0,0,0,37,0
2/8/15,364,0,21,181,98,0,0,0,64,0
3/8/15,469,0,17,320,64,0,0,0,68,0
14/8/05,813,0,30,431,74,0,0,0,278,0
15/8/05,534,0,39,223,100,1,0,0,171,0
